Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.variables.Variable' has LCOM of 23 (non-cohesive: 148, cohesive: 125)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/variables.py,tensorflow.python.ops.variables.Variable,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.control_flow_ops.ControlFlowContext' has LCOM of 32 (non-cohesive: 44, cohesive: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.ControlFlowContext,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.special_math_ops_test.EinsumTest' has LCOM of 13 (non-cohesive: 17, cohesive: 4)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/special_math_ops_test.py,tensorflow.python.ops.special_math_ops_test.EinsumTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.gradients_test.GradientsTest' has LCOM of 103 (non-cohesive: 201, cohesive: 98)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/gradients_test.py,tensorflow.python.ops.gradients_test.GradientsTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.gradients_test.FunctionGradientsTest' has LCOM of 14 (non-cohesive: 28, cohesive: 14)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/gradients_test.py,tensorflow.python.ops.gradients_test.FunctionGradientsTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.variable_scope.VariableScope' has LCOM of 47 (non-cohesive: 69, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/variable_scope.py,tensorflow.python.ops.variable_scope.VariableScope,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.distributions.bijector_impl.Bijector' has LCOM of 50 (non-cohesive: 107, cohesive: 57)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/distributions/bijector_impl.py,tensorflow.python.ops.distributions.bijector_impl.Bijector,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.ops.distributions.distribution.Distribution' has LCOM of 221 (non-cohesive: 541, cohesive: 320)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/ops/distributions/distribution.py,tensorflow.python.ops.distributions.distribution.Distribution,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.profiler.model_analyzer.Profiler' has LCOM of 15 (non-cohesive: 15, cohesive: 0)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/profiler/model_analyzer.py,tensorflow.python.profiler.model_analyzer.Profiler,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.data.ops.dataset_ops.Dataset' has LCOM of 375 (non-cohesive: 376, cohesive: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/data/ops/dataset_ops.py,tensorflow.python.data.ops.dataset_ops.Dataset,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.client.session_partial_run_test.PartialRunTestMethods' has LCOM of 13 (non-cohesive: 304, cohesive: 291)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/client/session_partial_run_test.py,tensorflow.python.client.session_partial_run_test.PartialRunTestMethods,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.client.session_test.SessionTest' has LCOM of 1923 (non-cohesive: 3147, cohesive: 1224)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/client/session_test.py,tensorflow.python.client.session_test.SessionTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.eager.tensor_test.TFETensorTest' has LCOM of 65 (non-cohesive: 118, cohesive: 53)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/eager/tensor_test.py,tensorflow.python.eager.tensor_test.TFETensorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.eager.backprop_test.BackpropTest' has LCOM of 30 (non-cohesive: 218, cohesive: 188)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/eager/backprop_test.py,tensorflow.python.eager.backprop_test.BackpropTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.eager.core_test.TFETest' has LCOM of 363 (non-cohesive: 612, cohesive: 249)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/eager/core_test.py,tensorflow.python.eager.core_test.TFETest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.eager.context.Context' has LCOM of 43 (non-cohesive: 60, cohesive: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/eager/context.py,tensorflow.python.eager.context.Context,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.eager.ops_test.OpsTest' has LCOM of 54 (non-cohesive: 177, cohesive: 123)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/eager/ops_test.py,tensorflow.python.eager.ops_test.OpsTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.wrappers.framework.BaseDebugWrapperSession' has LCOM of 83 (non-cohesive: 108, cohesive: 25)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/wrappers/framework.py,tensorflow.python.debug.wrappers.framework.BaseDebugWrapperSession,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.wrappers.framework.NonInteractiveDebugWrapperSession' has LCOM of 13 (non-cohesive: 14, cohesive: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/wrappers/framework.py,tensorflow.python.debug.wrappers.framework.NonInteractiveDebugWrapperSession,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.cli.debugger_cli_common_test.CommandHandlerRegistryTest' has LCOM of 40 (non-cohesive: 120, cohesive: 80)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/cli/debugger_cli_common_test.py,tensorflow.python.debug.cli.debugger_cli_common_test.CommandHandlerRegistryTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.cli.profile_analyzer_cli_test.ProfileAnalyzerListProfileTest' has LCOM of 21 (non-cohesive: 21, cohesive: 0)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/cli/profile_analyzer_cli_test.py,tensorflow.python.debug.cli.profile_analyzer_cli_test.ProfileAnalyzerListProfileTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.cli.readline_ui_test.CursesTest' has LCOM of 11 (non-cohesive: 33, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/cli/readline_ui_test.py,tensorflow.python.debug.cli.readline_ui_test.CursesTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.stepper.NodeStepper' has LCOM of 105 (non-cohesive: 214, cohesive: 109)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/stepper.py,tensorflow.python.debug.lib.stepper.NodeStepper,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.grpc_debug_server.EventListenerBaseServicer' has LCOM of 15 (non-cohesive: 27, cohesive: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/grpc_debug_server.py,tensorflow.python.debug.lib.grpc_debug_server.EventListenerBaseServicer,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.debug_gradients.GradientsDebugger' has LCOM of 13 (non-cohesive: 20, cohesive: 7)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/debug_gradients.py,tensorflow.python.debug.lib.debug_gradients.GradientsDebugger,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.debug_data.DebugDumpDir' has LCOM of 87 (non-cohesive: 324, cohesive: 237)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/debug_data.py,tensorflow.python.debug.lib.debug_data.DebugDumpDir,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.source_utils_test.GuessIsTensorFlowLibraryTest' has LCOM of 13 (non-cohesive: 17, cohesive: 4)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/source_utils_test.py,tensorflow.python.debug.lib.source_utils_test.GuessIsTensorFlowLibraryTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.session_debug_grpc_test.SessionDebugGrpcTest' has LCOM of 37 (non-cohesive: 57, cohesive: 20)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/session_debug_grpc_test.py,tensorflow.python.debug.lib.session_debug_grpc_test.SessionDebugGrpcTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.python.debug.lib.dist_session_debug_grpc_test.DistributedSessionDebugTest' has LCOM of 11 (non-cohesive: 19, cohesive: 8)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/python/debug/lib/dist_session_debug_grpc_test.py,tensorflow.python.debug.lib.dist_session_debug_grpc_test.DistributedSessionDebugTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.gan.python.eval.python.classifier_metrics_test.ClassifierMetricsTest' has LCOM of 37 (non-cohesive: 46, cohesive: 9)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/gan/python/eval/python/classifier_metrics_test.py,tensorflow.contrib.gan.python.eval.python.classifier_metrics_test.ClassifierMetricsTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanTest' has LCOM of 13 (non-cohesive: 29, cohesive: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanTensorTest' has LCOM of 13 (non-cohesive: 29, cohesive: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanTensorTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingAccuracyTest' has LCOM of 32 (non-cohesive: 49, cohesive: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingAccuracyTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingRecallTest' has LCOM of 11 (non-cohesive: 33, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingRecallTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingSpecificityAtSensitivityTest' has LCOM of 13 (non-cohesive: 29, cohesive: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingSpecificityAtSensitivityTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingSensitivityAtSpecificityTest' has LCOM of 14 (non-cohesive: 25, cohesive: 11)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingSensitivityAtSpecificityTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanAbsoluteErrorTest' has LCOM of 11 (non-cohesive: 13, cohesive: 2)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanAbsoluteErrorTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanRelativeErrorTest' has LCOM of 13 (non-cohesive: 17, cohesive: 4)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanRelativeErrorTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanSquaredErrorTest' has LCOM of 11 (non-cohesive: 33, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanSquaredErrorTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingRootMeanSquaredErrorTest' has LCOM of 14 (non-cohesive: 21, cohesive: 7)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingRootMeanSquaredErrorTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingCovarianceTest' has LCOM of 13 (non-cohesive: 29, cohesive: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingCovarianceTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingPearsonRTest' has LCOM of 11 (non-cohesive: 33, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingPearsonRTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanCosineDistanceTest' has LCOM of 13 (non-cohesive: 29, cohesive: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanCosineDistanceTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanIOUTest' has LCOM of 31 (non-cohesive: 61, cohesive: 30)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingMeanIOUTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingConcatTest' has LCOM of 23 (non-cohesive: 39, cohesive: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/metrics/python/ops/metric_ops_test.py,tensorflow.contrib.metrics.python.ops.metric_ops_test.StreamingConcatTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.quantize.python.fold_batch_norms_test.FoldBatchNormsTest' has LCOM of 56 (non-cohesive: 77, cohesive: 21)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/quantize/python/fold_batch_norms_test.py,tensorflow.contrib.quantize.python.fold_batch_norms_test.FoldBatchNormsTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.quantize.python.quantize_parameterized_test.QuantizeTest' has LCOM of 63 (non-cohesive: 78, cohesive: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/quantize/python/quantize_parameterized_test.py,tensorflow.contrib.quantize.python.quantize_parameterized_test.QuantizeTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.metric_spec_test.MetricSpecTest' has LCOM of 26 (non-cohesive: 163, cohesive: 137)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/metric_spec_test.py,tensorflow.contrib.learn.python.learn.metric_spec_test.MetricSpecTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.monitors.BaseMonitor' has LCOM of 18 (non-cohesive: 23, cohesive: 5)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/monitors.py,tensorflow.contrib.learn.python.learn.monitors.BaseMonitor,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.monitors.EveryN' has LCOM of 11 (non-cohesive: 16, cohesive: 5)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/monitors.py,tensorflow.contrib.learn.python.learn.monitors.EveryN,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.linear_test.LinearClassifierTest' has LCOM of 255 (non-cohesive: 425, cohesive: 170)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/linear_test.py,tensorflow.contrib.learn.python.learn.estimators.linear_test.LinearClassifierTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.linear_test.LinearRegressorTest' has LCOM of 50 (non-cohesive: 130, cohesive: 80)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/linear_test.py,tensorflow.contrib.learn.python.learn.estimators.linear_test.LinearRegressorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.estimator_test.EstimatorTest' has LCOM of 254 (non-cohesive: 391, cohesive: 137)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/estimator_test.py,tensorflow.contrib.learn.python.learn.estimators.estimator_test.EstimatorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.dnn_linear_combined_test.DNNLinearCombinedClassifierTest' has LCOM of 418 (non-cohesive: 473, cohesive: 55)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined_test.py,tensorflow.contrib.learn.python.learn.estimators.dnn_linear_combined_test.DNNLinearCombinedClassifierTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.dnn_linear_combined_test.DNNLinearCombinedRegressorTest' has LCOM of 54 (non-cohesive: 95, cohesive: 41)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined_test.py,tensorflow.contrib.learn.python.learn.estimators.dnn_linear_combined_test.DNNLinearCombinedRegressorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.dynamic_rnn_estimator_test.DynamicRnnEstimatorTest' has LCOM of 31 (non-cohesive: 61, cohesive: 30)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/dynamic_rnn_estimator_test.py,tensorflow.contrib.learn.python.learn.estimators.dynamic_rnn_estimator_test.DynamicRnnEstimatorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.debug_test.DebugClassifierTest' has LCOM of 111 (non-cohesive: 204, cohesive: 93)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/debug_test.py,tensorflow.contrib.learn.python.learn.estimators.debug_test.DebugClassifierTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.debug_test.DebugRegressorTest' has LCOM of 18 (non-cohesive: 48, cohesive: 30)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/debug_test.py,tensorflow.contrib.learn.python.learn.estimators.debug_test.DebugRegressorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.estimator.BaseEstimator' has LCOM of 60 (non-cohesive: 86, cohesive: 26)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/estimator.py,tensorflow.contrib.learn.python.learn.estimators.estimator.BaseEstimator,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.learn.python.learn.estimators.nonlinear_test.NonLinearTest' has LCOM of 13 (non-cohesive: 14, cohesive: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/learn/python/learn/estimators/nonlinear_test.py,tensorflow.contrib.learn.python.learn.estimators.nonlinear_test.NonLinearTest,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.timeseries.python.timeseries.state_management_test.StubTimeSeriesModel' has LCOM of 13 (non-cohesive: 14, cohesive: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/timeseries/python/timeseries/state_management_test.py,tensorflow.contrib.timeseries.python.timeseries.state_management_test.StubTimeSeriesModel,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.timeseries.python.timeseries.model.TimeSeriesModel' has LCOM of 37 (non-cohesive: 44, cohesive: 7)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/timeseries/python/timeseries/model.py,tensorflow.contrib.timeseries.python.timeseries.model.TimeSeriesModel,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.timeseries.python.timeseries.model.SequentialTimeSeriesModel' has LCOM of 12 (non-cohesive: 21, cohesive: 9)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/timeseries/python/timeseries/model.py,tensorflow.contrib.timeseries.python.timeseries.model.SequentialTimeSeriesModel,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.linalg.python.kernel_tests.linear_operator_identity_test.LinearOperatorIdentityTest' has LCOM of 19 (non-cohesive: 125, cohesive: 106)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/linalg/python/kernel_tests/linear_operator_identity_test.py,tensorflow.contrib.linalg.python.kernel_tests.linear_operator_identity_test.LinearOperatorIdentityTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.linalg.python.kernel_tests.linear_operator_test.LinearOperatorTest' has LCOM of 36 (non-cohesive: 57, cohesive: 21)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/linalg/python/kernel_tests/linear_operator_test.py,tensorflow.contrib.linalg.python.kernel_tests.linear_operator_test.LinearOperatorTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.linalg.python.ops.linear_operator_identity.LinearOperatorIdentity' has LCOM of 14 (non-cohesive: 14, cohesive: 0)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/linalg/python/ops/linear_operator_identity.py,tensorflow.contrib.linalg.python.ops.linear_operator_identity.LinearOperatorIdentity,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.layers.python.layers.normalization_test.InstanceNormTest' has LCOM of 57 (non-cohesive: 114, cohesive: 57)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/layers/python/layers/normalization_test.py,tensorflow.contrib.layers.python.layers.normalization_test.InstanceNormTest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'tensorflow.contrib.layers.python.layers.feature_column._FeatureColumn' has LCOM of 30 (non-cohesive: 30, cohesive: 0)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.4.0-rc0/tensorflow/contrib/layers/python/layers/feature_column.py,tensorflow.contrib.layers.python.layers.feature_column._FeatureColumn,,High
