Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.kernel_tests.control_flow_ops_py_test.ControlFlowTest' has RFC of 135 (methods: 69, external calls: 66)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/control_flow_ops_py_test.py,tensorflow.python.kernel_tests.control_flow_ops_py_test.ControlFlowTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.kernel_tests.split_op_test.SplitOpTest' has RFC of 30 (methods: 12, external calls: 18)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/split_op_test.py,tensorflow.python.kernel_tests.split_op_test.SplitOpTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.kernel_tests.variables_test.VariablesTestCase' has RFC of 34 (methods: 9, external calls: 25)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/variables_test.py,tensorflow.python.kernel_tests.variables_test.VariablesTestCase,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.kernel_tests.variable_scope_test.VariableStoreTest' has RFC of 24 (methods: 8, external calls: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/variable_scope_test.py,tensorflow.python.kernel_tests.variable_scope_test.VariableStoreTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.kernel_tests.dynamic_partition_op_test.DynamicPartitionTest' has RFC of 24 (methods: 7, external calls: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/dynamic_partition_op_test.py,tensorflow.python.kernel_tests.dynamic_partition_op_test.DynamicPartitionTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.kernel_tests.summary_image_op_test.SummaryImageOpTest' has RFC of 22 (methods: 1, external calls: 21)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/summary_image_op_test.py,tensorflow.python.kernel_tests.summary_image_op_test.SummaryImageOpTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.training_ops_test.TrainingOpsTest' has RFC of 25 (methods: 6, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/training_ops_test.py,tensorflow.python.training.training_ops_test.TrainingOpsTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.adagrad_test.AdagradOptimizerTest' has RFC of 24 (methods: 5, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/adagrad_test.py,tensorflow.python.training.adagrad_test.AdagradOptimizerTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.ftrl_test.FtrlOptimizerTest' has RFC of 22 (methods: 9, external calls: 13)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/ftrl_test.py,tensorflow.python.training.ftrl_test.FtrlOptimizerTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.summary_writer_test.SummaryWriterTestCase' has RFC of 28 (methods: 4, external calls: 24)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/summary_writer_test.py,tensorflow.python.training.summary_writer_test.SummaryWriterTestCase,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.queue_runner_test.QueueRunnerTest' has RFC of 31 (methods: 9, external calls: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/queue_runner_test.py,tensorflow.python.training.queue_runner_test.QueueRunnerTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.optimizer.Optimizer' has RFC of 23 (methods: 7, external calls: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/optimizer.py,tensorflow.python.training.optimizer.Optimizer,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.training.momentum_test.MomentumOptimizerTest' has RFC of 27 (methods: 5, external calls: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/momentum_test.py,tensorflow.python.training.momentum_test.MomentumOptimizerTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.platform.default.gfile_test._GFileBaseTest' has RFC of 22 (methods: 7, external calls: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/platform/default/gfile_test.py,tensorflow.python.platform.default.gfile_test._GFileBaseTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.data_flow_ops.QueueBase' has RFC of 28 (methods: 10, external calls: 18)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/data_flow_ops.py,tensorflow.python.ops.data_flow_ops.QueueBase,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.data_flow_ops.LookupTableBase' has RFC of 21 (methods: 9, external calls: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/data_flow_ops.py,tensorflow.python.ops.data_flow_ops.LookupTableBase,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.variables.Variable' has RFC of 25 (methods: 18, external calls: 7)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/variables.py,tensorflow.python.ops.variables.Variable,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.op_def_library.OpDefLibrary' has RFC of 21 (methods: 3, external calls: 18)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library.py,tensorflow.python.ops.op_def_library.OpDefLibrary,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.control_flow_ops.WhileContext' has RFC of 47 (methods: 20, external calls: 27)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.WhileContext,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.gradients_test.GradientsTest' has RFC of 34 (methods: 14, external calls: 20)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/gradients_test.py,tensorflow.python.ops.gradients_test.GradientsTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.ops.op_def_library_test.OpDefLibraryTest' has RFC of 69 (methods: 49, external calls: 20)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library_test.py,tensorflow.python.ops.op_def_library_test.OpDefLibraryTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.client.session_test.SessionTest' has RFC of 82 (methods: 34, external calls: 48)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/client/session_test.py,tensorflow.python.client.session_test.SessionTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.summary.event_accumulator_test.MockingEventAccumulatorTest' has RFC of 40 (methods: 13, external calls: 27)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator_test.py,tensorflow.python.summary.event_accumulator_test.MockingEventAccumulatorTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.summary.event_accumulator_test.RealisticEventAccumulatorTest' has RFC of 21 (methods: 2, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator_test.py,tensorflow.python.summary.event_accumulator_test.RealisticEventAccumulatorTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.summary.event_multiplexer_test.EventMultiplexerTest' has RFC of 36 (methods: 15, external calls: 21)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer_test.py,tensorflow.python.summary.event_multiplexer_test.EventMultiplexerTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.summary.event_accumulator.EventAccumulator' has RFC of 21 (methods: 10, external calls: 11)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator.py,tensorflow.python.summary.event_accumulator.EventAccumulator,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.summary.event_multiplexer.EventMultiplexer' has RFC of 22 (methods: 10, external calls: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_multiplexer.py,tensorflow.python.summary.event_multiplexer.EventMultiplexer,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.python.summary.impl.directory_watcher_test.DirectoryWatcherTest' has RFC of 22 (methods: 12, external calls: 10)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/impl/directory_watcher_test.py,tensorflow.python.summary.impl.directory_watcher_test.DirectoryWatcherTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.models.rnn.rnn_test.LSTMTest' has RFC of 40 (methods: 15, external calls: 25)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_test.py,tensorflow.models.rnn.rnn_test.LSTMTest,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.models.rnn.rnn_cell_test.RNNCellTest' has RFC of 30 (methods: 9, external calls: 21)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_cell_test.py,tensorflow.models.rnn.rnn_cell_test.RNNCellTest,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.models.rnn.ptb.ptb_word_lm.PTBModel' has RFC of 37 (methods: 8, external calls: 29)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/ptb/ptb_word_lm.py,tensorflow.models.rnn.ptb.ptb_word_lm.PTBModel,,High
Structural,High Response for a Class (RFC),"Class 'tensorflow.models.rnn.translate.seq2seq_model.Seq2SeqModel' has RFC of 30 (methods: 2, external calls: 28)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/translate/seq2seq_model.py,tensorflow.models.rnn.translate.seq2seq_model.Seq2SeqModel,,Medium
Structural,High Response for a Class (RFC),"Class 'tensorflow.tensorboard.tensorboard_handler.TensorboardHandler' has RFC of 41 (methods: 6, external calls: 35)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/tensorboard/tensorboard_handler.py,tensorflow.tensorboard.tensorboard_handler.TensorboardHandler,,High
Structural,High Number of Classes (NOCC),Module 'tensorflow.python.framework.ops' has 12 significant classes (avg complexity: 10.8),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops,,Medium
Structural,High Number of Classes (NOCC),Module 'tensorflow.python.framework.errors' has 16 significant classes (avg complexity: 0.7),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/errors.py,tensorflow.python.framework.errors,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.framework.tensor_util' has 240 effective code lines
(Total: 511, Code: 240, Doc: 161, Import: 0, Blank: 93)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_util.py,tensorflow.python.framework.tensor_util,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.framework.ops' has 973 effective code lines
(Total: 2999, Code: 973, Doc: 1427, Import: 2, Blank: 556)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.framework.tensor_shape' has 231 effective code lines
(Total: 743, Code: 231, Doc: 344, Import: 0, Blank: 158)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/tensor_shape.py,tensorflow.python.framework.tensor_shape,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.framework.ops_test' has 507 effective code lines
(Total: 825, Code: 507, Doc: 166, Import: 0, Blank: 134)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops_test.py,tensorflow.python.framework.ops_test,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.kernel_tests.cwise_ops_test' has 970 effective code lines
(Total: 1187, Code: 970, Doc: 2, Import: 4, Blank: 187)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.kernel_tests.fifo_queue_test' has 761 effective code lines
(Total: 1043, Code: 761, Doc: 46, Import: 0, Blank: 178)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,tensorflow.python.kernel_tests.fifo_queue_test,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.array_ops' has 420 effective code lines
(Total: 1207, Code: 420, Doc: 503, Import: 12, Blank: 235)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/array_ops.py,tensorflow.python.ops.array_ops,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.data_flow_ops' has 199 effective code lines
(Total: 681, Code: 199, Doc: 325, Import: 0, Blank: 143)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/data_flow_ops.py,tensorflow.python.ops.data_flow_ops,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.nn' has 204 effective code lines
(Total: 818, Code: 204, Doc: 415, Import: 18, Blank: 153)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/nn.py,tensorflow.python.ops.nn,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.variables' has 236 effective code lines
(Total: 569, Code: 236, Doc: 188, Import: 1, Blank: 117)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/variables.py,tensorflow.python.ops.variables,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.candidate_sampling_ops' has 227 effective code lines
(Total: 365, Code: 227, Doc: 82, Import: 0, Blank: 56)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/candidate_sampling_ops.py,tensorflow.python.ops.candidate_sampling_ops,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.math_grad' has 232 effective code lines
(Total: 506, Code: 232, Doc: 169, Import: 0, Blank: 103)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/math_grad.py,tensorflow.python.ops.math_grad,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.parsing_ops' has 184 effective code lines
(Total: 395, Code: 184, Doc: 150, Import: 0, Blank: 59)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/parsing_ops.py,tensorflow.python.ops.parsing_ops,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.op_def_library' has 355 effective code lines
(Total: 640, Code: 355, Doc: 162, Import: 0, Blank: 76)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library.py,tensorflow.python.ops.op_def_library,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.control_flow_ops' has 498 effective code lines
(Total: 1561, Code: 498, Doc: 758, Import: 11, Blank: 275)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.op_def_library_test' has 584 effective code lines
(Total: 1402, Code: 584, Doc: 602, Import: 0, Blank: 213)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library_test.py,tensorflow.python.ops.op_def_library_test,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.math_ops' has 312 effective code lines
(Total: 1201, Code: 312, Doc: 598, Import: 13, Blank: 245)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/math_ops.py,tensorflow.python.ops.math_ops,,High
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.image_ops' has 235 effective code lines
(Total: 792, Code: 235, Doc: 338, Import: 16, Blank: 189)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/image_ops.py,tensorflow.python.ops.image_ops,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.ops.common_shapes' has 164 effective code lines
(Total: 371, Code: 164, Doc: 105, Import: 0, Blank: 85)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/common_shapes.py,tensorflow.python.ops.common_shapes,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.python.summary.event_accumulator_test' has 322 effective code lines
(Total: 422, Code: 322, Doc: 21, Import: 5, Blank: 56)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator_test.py,tensorflow.python.summary.event_accumulator_test,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.models.rnn.rnn_test' has 262 effective code lines
(Total: 472, Code: 262, Doc: 128, Import: 0, Blank: 77)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_test.py,tensorflow.models.rnn.rnn_test,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.models.rnn.rnn_cell' has 198 effective code lines
(Total: 605, Code: 198, Doc: 282, Import: 0, Blank: 121)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_cell.py,tensorflow.models.rnn.rnn_cell,,Medium
Structural,High Lines of Code (LOC),"Module 'tensorflow.models.rnn.seq2seq' has 301 effective code lines
(Total: 749, Code: 301, Doc: 346, Import: 0, Blank: 93)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/seq2seq.py,tensorflow.models.rnn.seq2seq,,High
Structural,High Number of Classes (NOC),"Project has 94.2 weighted classes:
- Regular classes: 93
- Abstract/Interface classes: 0
- Utility classes: 4
- Test classes: 220 (not counted in weighted total)
Adjusted threshold: 10.5",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0,Project,,High
Structural,High Cyclomatic Complexity,Method 'parse_from_string' has cyclomatic complexity of 27,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/device.py,tensorflow.python.framework.device.Device,71,High
Structural,High Cyclomatic Complexity,Method 'create_op' has cyclomatic complexity of 11,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,1638,Medium
Structural,High Cyclomatic Complexity,Method 'as_graph_element' has cyclomatic complexity of 32,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,1723,High
Structural,High Cyclomatic Complexity,Method 'apply_op' has cyclomatic complexity of 113,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library.py,tensorflow.python.ops.op_def_library.OpDefLibrary,250,High
Structural,High Cyclomatic Complexity,Method 'BuildCondBranch' has cyclomatic complexity of 11,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops.CondContext,568,Medium
Structural,High Cyclomatic Complexity,Method 'Reload' has cyclomatic complexity of 12,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator.py,tensorflow.python.summary.event_accumulator.EventAccumulator,144,Medium
Structural,High Fan-out,Module 'tensorflow.python.ops.standard_ops' has 20 significant outgoing dependencies,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/standard_ops.py,tensorflow.python.ops.standard_ops,,Medium
Structural,High Fan-out,Module 'tensorflow.python.training.training' has 18 significant outgoing dependencies,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/training/training.py,tensorflow.python.training.training,,Medium
Structural,High Fan-in,Module 'tensorflow.python.platform' has 152 incoming dependencies,Unknown,tensorflow.python.platform,,High
Structural,High Fan-in,Module 'tensorflow' has 94 incoming dependencies,Unknown,tensorflow,,High
Structural,High Fan-in,Module 'tensorflow.python.framework' has 80 incoming dependencies,Unknown,tensorflow.python.framework,,High
Structural,High Fan-in,Module 'tensorflow.python.ops' has 74 incoming dependencies,Unknown,tensorflow.python.ops,,High
Structural,High Fan-in,Module 'os' has 16 incoming dependencies,Unknown,os,,Medium
Structural,High Fan-in,Module 'numpy' has 81 incoming dependencies,Unknown,numpy,,High
Structural,Long File,File 'tensorflow.python.framework.ops' has 975 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops,,High
Structural,Long File,File 'tensorflow.python.framework.ops_test' has 507 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops_test.py,tensorflow.python.framework.ops_test,,High
Structural,Long File,File 'tensorflow.python.kernel_tests.cwise_ops_test' has 974 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test,,High
Structural,Long File,File 'tensorflow.python.kernel_tests.fifo_queue_test' has 761 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/kernel_tests/fifo_queue_test.py,tensorflow.python.kernel_tests.fifo_queue_test,,High
Structural,Long File,File 'tensorflow.python.ops.array_ops' has 432 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/array_ops.py,tensorflow.python.ops.array_ops,,High
Structural,Long File,File 'tensorflow.python.ops.op_def_library' has 355 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library.py,tensorflow.python.ops.op_def_library,,Medium
Structural,Long File,File 'tensorflow.python.ops.control_flow_ops' has 509 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/control_flow_ops.py,tensorflow.python.ops.control_flow_ops,,High
Structural,Long File,File 'tensorflow.python.ops.op_def_library_test' has 584 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/op_def_library_test.py,tensorflow.python.ops.op_def_library_test,,High
Structural,Long File,File 'tensorflow.python.ops.math_ops' has 325 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/math_ops.py,tensorflow.python.ops.math_ops,,Medium
Structural,Long File,File 'tensorflow.python.ops.image_ops' has 251 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/ops/image_ops.py,tensorflow.python.ops.image_ops,,Medium
Structural,Long File,File 'tensorflow.python.summary.event_accumulator_test' has 327 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/summary/event_accumulator_test.py,tensorflow.python.summary.event_accumulator_test,,Medium
Structural,Long File,File 'tensorflow.models.rnn.rnn_test' has 262 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/rnn_test.py,tensorflow.models.rnn.rnn_test,,Medium
Structural,Long File,File 'tensorflow.models.rnn.seq2seq' has 301 meaningful lines of code,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/models/rnn/seq2seq.py,tensorflow.models.rnn.seq2seq,,Medium
Structural,Too Many Branches,Method 'parse_from_string' has 17 branches with max nesting of 12,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/device.py,tensorflow.python.framework.device.Device,71,High
Structural,Too Many Branches,Method 'merge_from' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/device.py,tensorflow.python.framework.device.Device,118,Medium
Structural,Too Many Branches,Method 'to_string' has 5 branches with max nesting of 5,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/device.py,tensorflow.python.framework.device.Device,135,Medium
Structural,Too Many Branches,Method '__init__' has 17 branches with max nesting of 15,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Operation,899,High
Structural,Too Many Branches,Method 'create_op' has 10 branches with max nesting of 8,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,1638,Medium
Structural,Too Many Branches,Method 'as_graph_element' has 25 branches with max nesting of 16,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,1723,High
Structural,Too Many Branches,Method '_control_dependencies_for_inputs' has 4 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,2290,Medium
Structural,Too Many Branches,Method 'control_dependencies' has 5 branches with max nesting of 4,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,2334,Medium
Structural,Too Many Branches,Method '_kernel_label_map' has 9 branches with max nesting of 7,/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/0.5.0/tensorflow/python/framework/ops.py,tensorflow.python.framework.ops.Graph,2412,Medium
